collection_id,collection_name,holder_count,eigenvector_centrality_unweighted,eigenvector_centrality_weighted,total_connections,neighbor_influence_score,avg_neighbor_centrality
0xf981561d4d9acbb7259682a0e8b9b3a3d6975116,Gmonad,952,0.14963824836053344,0.0968457999292661,37,5.664896114673973,0.15310530039659387
0x26c86f2835c114571df2b6ce9ba52296cc0fa6bb,Lil Chogstars,426,0.13060412276759695,0.07064149816914657,35,4.669093554321485,0.13340267298061384
0x006300ab0e8969c88dcf2e7c070e6c29b6081c1f,NADSA ADMISSION TICKET,99,0.11717279648126097,0.06344010786119483,29,4.499372543529704,0.15515077736309324
0x84db60168be10fb2ae274ea84e24cb22ffe11ddd,Mondana Baddies: Baddie Eye,193,0.10018726958569918,0.06193012780311418,27,3.2864616413144345,0.12172080153016424
0x4e88056e13de12bde065589e501033227d8188e6,The Daks Fantasies,206,0.11108012170305405,0.060799916098949684,30,3.6582126463907527,0.12194042154635842
0xbb406139138401f4475ca5cf2d7152847159eb7a,SpiKeys,171,0.10302252921717582,0.05788866195101091,28,3.30733715392155,0.11811918406862679
0xe06f294f288478671e19dba629ab003839705e95,BUNS,387,0.11446002597843145,0.052804757700047576,28,4.330656406187891,0.1546663002209961
0x9b72654fca42e3415a0eba357f90fa34ef0b14e4,Poply x Molandaks,196,0.13646760097136873,0.04945381699433538,35,4.7735848293868095,0.13638813798248028
0xa18e1c7c6e8c663c5d835fffd70ef07b482fe884,Monadverse: Chapter 10,19860,0.06011611990764171,0.04887830239060473,16,2.507753686116306,0.15673460538226913
0x151cf400af08bca390b16582ed6c4f096e4f17eb,DN,110,0.08030443170804026,0.044550918509498084,22,2.601687119879341,0.11825850544906097
0x2ace467d5c55d75cf04ae7b9c7672bc499d8e246,Monadverse Genesis Hatch,259,0.05579699318257933,0.04109981446059955,16,1.6635763050093464,0.10397351906308415
0x7370a0a9e9a833bcd071b38fc25184e7afb57aff,Chog Pass,93,0.053435841800835875,0.03142907624826079,16,1.491889828298977,0.09324311426868606
0x4bac889f20b9de43734f15379096c98f34154c50,LaMouch x Fantasytop Pass,167,0.07280132380367654,0.031178654957634312,20,2.2765360893508664,0.11382680446754331
0xe25c57ff3eea05d0f8be9aaae3f522ddc803ca4e,Monadverse: Chapter 1,38311,0.02806928625858672,0.019461218615619384,8,1.1554545361747817,0.1444318170218477
0x3019bf1dfb84e5b46ca9d0eec37de08a59a41308,Nad Name Service,50000,2.6127338999469596e-14,7.290814862027663e-11,0,0.0,0.0
0x553b586f132b6bc2aafec9661d167300262fffdb,Katana Pass,214,2.6127338999469596e-14,7.290814862027663e-11,0,0.0,0.0
